Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V,2222.SR,AAPL,AMZN,BAC,BRK-B,COST,CRM,GOOG,KO,MA,META,MSFT,NVDA,TSLA,V
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,,47.09763717651367,90.94300079345703,25.75992202758789,204.10000610351562,224.00035095214844,158.31320190429688,60.75,39.7912483215332,229.63571166992188,175.83343505859375,113.61785888671875,46.74535369873047,17.851999282836914,152.33660888671875,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.26129422555592,91.4375,25.901314262500367,204.94000244140625,224.3303029369095,162.5876170735796,60.78350067138672,39.842615136674546,232.27196654921244,177.81133212554096,114.44600775389999,47.169951972390905,18.079999923706055,153.35128729857362,,46.48391589779555,90.20999908447266,25.48597478313601,202.7899932861328,221.11328157436242,155.62670879206206,60.20650100708008,39.47449445917677,227.39830235408766,175.34394893787277,112.68500129165155,46.11714966576321,17.37266731262207,151.26395137912016,,46.88102772216354,91.03250122070312,25.49481200850909,203.25999450683594,221.95648909427084,162.49773814330504,60.297000885009766,39.67139568527614,232.20386444853742,175.83343505859375,114.32225711420124,46.680796514323816,17.459333419799805,153.19666654629265,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76457200.0,72478000.0,53712100.0,2436500.0,1319700.0,6295200.0,19000000.0,7814900.0,3096300.0,17847700.0,20112800.0,45737600.0,355810500.0,5100200.0
2019-04-05,,47.41292953491211,91.86399841308594,25.698062896728516,205.3300018310547,225.3476104736328,158.3531494140625,60.35749816894531,39.782691955566406,230.19015502929688,175.53375244140625,114.12236785888672,47.41328811645508,18.33066749572754,152.34622192382812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.4369984807956,91.92900085449219,26.069217931307243,205.52999877929688,226.4657800970931,160.0309657080588,60.81100082397461,39.87686282454824,231.48396106133978,176.81239452705134,114.44601501899628,47.58709883925201,18.406667709350586,153.29326269129538,,47.15540576909981,91.2594985961914,25.609692329347222,203.10000610351562,223.64286121041977,157.81386057174285,60.25149917602539,39.551546167812724,229.6843025945942,174.91441446815764,113.62738705575448,46.812397452620196,17.74066734313965,151.9403536286745,,47.28055767736399,91.44999694824219,25.910151247126592,204.1199951171875,224.51357738167619,159.4217608690011,60.7495002746582,39.799814228630346,230.75437219809535,176.69252659483962,113.64642170641413,47.17740186488855,17.99066734313965,152.68445287584387,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,74106400.0,72810000.0,46383400.0,3363500.0,1616200.0,4315300.0,18144000.0,7677600.0,2590000.0,9594100.0,15826200.0,48174400.0,195574500.0,4178300.0
2019-04-08,,48.15901184082031,92.49299621582031,25.77760124206543,205.25,225.9434051513672,158.2632598876953,60.19200134277344,39.851165771484375,230.16098022460938,174.7445831298828,114.16044616699219,47.62187576293945,18.213333129882812,152.4429168701172,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,48.190297056470385,92.51000213623047,25.80411292308406,205.63999938964844,226.22752774897947,158.58283448871123,60.43450164794922,39.86828803938789,230.17071631234217,175.3139862992764,114.24611298981254,47.87266340182419,18.743999481201172,152.5395585317637,,47.25407256395363,91.25550079345703,25.512491173993975,203.97000122070312,224.733576559408,156.24589093026404,59.99300003051758,39.61146055231244,227.09241806359057,174.04532811339467,112.93250420336597,46.86703876591009,18.029333114624023,151.06103253034541,,47.273326981802356,91.6614990234375,25.53016394247769,205.13999938964844,225.45764445509505,158.1933438956367,60.394500732421875,39.84260627040195,229.62519811418488,175.02430037909423,114.04621647420298,47.1078921953865,18.512666702270508,152.24964829227147,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,103526800.0,75056000.0,35272800.0,2624000.0,1244200.0,2848400.0,17204000.0,9421300.0,2714500.0,7297400.0,15116200.0,42419200.0,156156000.0,5604700.0
2019-04-09,,48.01460647583008,91.79199981689453,25.530160903930664,204.9199981689453,224.46774291992188,156.76522827148438,59.86249923706055,39.953895568847656,229.81027221679688,177.39178466796875,113.54169464111328,46.99366760253906,18.15399932861328,152.191650390625,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.82086825403525,92.65450286865234,25.68922760005323,204.97000122070312,225.17346213672658,158.14343288884749,60.114498138427734,39.996702870892605,231.11562136859132,179.00007883759318,113.78918863390365,47.39840135439722,18.333332061767578,152.6748291482676,,47.949623273378926,91.58899688720703,25.39760588567136,203.58999633789062,223.64285614244986,156.4456384082011,59.65399932861328,39.611460012658505,228.92379777289338,175.36393748574005,112.87537304017091,46.57155466885123,17.974000930786133,151.20596159630938,,48.211961508309585,92.27449798583984,25.62736870390079,204.83999633789062,224.65104643097294,156.83512902977543,59.79999923706055,39.765557155952145,229.2062929405111,175.43385536653264,112.92296329031778,47.28666613500786,18.110000610351562,151.29293023377812,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,143072800.0,74288000.0,40535300.0,2589700.0,1450200.0,5642900.0,17528000.0,8641800.0,2491300.0,19751000.0,17612000.0,43997200.0,88560000.0,6364100.0
2019-04-10,,48.284156799316406,92.36650085449219,25.689231872558594,204.52000427246094,225.10935974121094,160.0309600830078,60.108001708984375,39.928226470947266,230.93052673339844,177.63153076171875,114.40794372558594,47.6988410949707,18.40399932861328,153.2256317138672,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.31304026034836,92.4000015258789,25.759928006423287,205.22999572753906,226.08088114159904,160.17077683268602,60.18925094604492,40.23642085533627,231.79751412039155,178.6004886074915,114.5602427249647,47.95707364530365,18.558666229248047,153.43823152806434,,47.696909947860966,91.44049835205078,25.406447337099827,203.60000610351562,224.28448677469845,157.44432735563652,59.82175064086914,39.859740644271746,230.00509309671554,176.35287344748792,113.78921224639696,46.94151883425939,18.19266700744629,152.22062647484407,,47.81724729701481,92.05000305175781,25.539002377405026,205.1199951171875,224.8069025907792,157.99361288611624,60.034000396728516,40.099445936245566,230.87208048370866,177.99113455440815,113.99862972510975,46.98621139942111,18.44933319091797,152.6748156464976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,86781200.0,59280000.0,42669700.0,2632200.0,1556600.0,3414700.0,14492000.0,8059900.0,1984200.0,11701500.0,16477200.0,44477200.0,105919500.0,3918600.0
2019-04-11,,47.88222885131836,92.20349884033203,25.689231872558594,206.6699981689453,221.10411071777344,160.5203094482422,60.23099899291992,39.988155364990234,229.93687438964844,177.3218536376953,114.54121398925781,47.559783935546875,17.89466667175293,152.54920959472656,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.375612700405355,92.49749755859375,26.060386996730422,207.08999633789062,223.79870214843334,160.62018508508507,60.39799880981445,40.02239991339959,231.84620259837715,178.2109097268881,115.03619484075642,48.03900897250787,18.03333282470703,153.940766882207,,47.75948608145752,92.0155029296875,25.618535738693904,204.27000427246094,220.8108138630502,158.81254882596053,60.006500244140625,39.842620932860285,228.9627306812519,176.81239966836569,114.15093462016094,47.06566516715296,17.706666946411133,152.14334117678587,,48.33951296585932,92.43499755859375,25.84829859513635,204.75999450683594,223.28544663783146,159.95106098710917,60.198001861572266,39.996718134962514,231.84620259837715,178.05109089349727,114.74111052134548,47.723664235572265,17.886667251586914,153.75715658101907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,83603200.0,53096000.0,50440100.0,2988300.0,2719800.0,2578400.0,14204000.0,7352400.0,1908200.0,8071000.0,14209100.0,37460000.0,147538500.0,5771400.0
2019-04-12,,47.86298751831055,92.15299987792969,26.661300659179688,210.55999755859375,221.7548370361328,160.50035095214844,60.89350128173828,40.01383590698242,232.6547393798828,178.91018676757812,115.1313705444336,47.17988204956055,17.84666633605957,154.26930236816406,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.16864548649815,92.57499694824219,26.705485103615548,211.6699981689453,222.46057034512404,162.28800908558262,60.91749954223633,40.17649259501562,232.82034202355322,179.43962382709327,115.15993341375915,47.98686389837879,18.1299991607666,154.26930236816406,,47.22279545880982,92.06500244140625,26.122241672313955,207.5800018310547,220.79247597571998,159.29192276400263,60.40549850463867,39.86829822548787,229.97584423107625,177.7613964507566,114.57927853095853,47.092978585269194,17.788667678833008,152.54918729081385,,47.942410628425684,92.41999816894531,26.122241672313955,208.0800018310547,221.3515608595664,161.78866136531929,60.5,39.95390632113912,230.901277764177,177.8113465067257,114.83628625599331,47.94713844068621,18.014667510986328,153.37059701957472,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,111042800.0,62288000.0,100192000.0,4778900.0,2187600.0,2844200.0,18668000.0,10690000.0,3452100.0,12329800.0,19745100.0,47170800.0,101190000.0,6745100.0
2019-04-15,,47.949623107910156,92.24349975585938,26.36967658996582,209.74000549316406,225.7692413330078,159.8811492919922,61.05500030517578,40.23640823364258,232.9664764404297,179.45957946777344,115.22657012939453,45.86140823364258,17.7586669921875,155.04238891601562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.09884393052025,92.34249877929688,26.634786603976227,210.5500030517578,226.15418294490723,161.8186208833254,61.209999084472656,40.27065276910806,233.65812505678,180.30868463373213,115.73107190528489,47.152578708993794,17.92533302307129,155.0810367253417,,47.65599965773498,90.94499969482422,26.210609907348232,207.75999450683594,221.76400252773618,159.28194117147297,60.455501556396484,39.97958074912876,231.05716297692803,176.68252726179892,114.7696586128669,45.464127050575435,17.242000579833984,153.83444212471713,,47.7931860099468,92.0999984741211,26.599439388688076,210.52000427246094,222.13976987269987,160.78996579949518,60.900001525878906,40.13367789298478,233.3269197426987,178.31080447158553,115.1218613914895,47.10291903470919,17.908666610717773,154.45291029204418,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70146400.0,74488000.0,57438800.0,2587500.0,1859700.0,2608400.0,23748000.0,10261300.0,3437500.0,10834800.0,15792600.0,44009200.0,150579000.0,8142800.0
2019-04-16,,47.954429626464844,93.1520004272461,26.405027389526367,211.8000030517578,224.8618927001953,158.4829864501953,61.35649871826172,40.193607330322266,233.88221740722656,178.680419921875,114.96004486083984,46.73294448852539,18.224000930786133,154.83944702148438,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.46465876902754,93.4885025024414,26.555256867332286,211.83999633789062,226.21836973847033,160.05093041266565,61.54100036621094,40.32201944971974,234.739468839859,179.97904516662675,115.79771484194347,46.921652739057166,18.333332061767578,155.68018801325368,,47.7883635109391,92.4000015258789,25.62737000681424,210.0,223.86287646463293,157.54421027089856,61.00600051879883,39.97958386558758,232.77169389870593,178.11103196199727,114.32227867967256,45.925962584430295,17.648000717163086,154.1823310462979,,48.00497292473952,92.56749725341797,25.892480056811227,210.14999389648438,226.06254703644277,159.83121619032457,61.25,40.27921540992058,233.79454801914108,178.81028701913527,115.78819388424107,46.25371941838441,17.71666717529297,155.62219418122766,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,102785600.0,60892000.0,105168400.0,2644800.0,1360500.0,3004800.0,17126000.0,10804600.0,2564300.0,11215200.0,14071800.0,39496400.0,109093500.0,6021400.0
2019-04-17,,48.88825988769531,93.24099731445312,26.537586212158203,210.3699951171875,225.06350708007812,155.13734436035156,61.81700134277344,40.47611999511719,234.7686309814453,178.59051513671875,115.91193389892578,46.5045051574707,18.082000732421875,155.04238891601562,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,48.94842857118929,93.82350158691406,26.617119570593015,212.49000549316406,225.88839394644032,158.84251110888482,62.02799987792969,40.7072657482758,235.00243081986088,180.54844449733525,115.98808703359478,47.29162625888536,18.319332122802734,155.65119881737223,,47.80040906185082,93.02200317382812,26.033874380228173,209.67999267578125,223.92701679799586,154.86770756638373,61.39099884033203,40.364830135467585,232.77163342970687,178.17096211143308,114.74111031843103,46.28103475167701,17.902666091918945,154.91675773117842,,48.024234801694014,93.64949798583984,26.36084504107447,212.38999938964844,225.74174552773198,158.84251110888482,61.650001525878906,40.40763417885121,234.44716177771883,179.40965335938367,115.40743209087823,47.083049586182696,18.316667556762695,155.45791553440907,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,115627200.0,57870000.0,94831600.0,2883000.0,1363000.0,4765500.0,24438000.0,11849300.0,2829200.0,9973700.0,19300900.0,35100400.0,76897500.0,4609100.0
